race_analysis_id,event_id,driver,team,start_lap,end_lap,position_delta,phase,event_type,evidence_type,confidence,note
2026-01-albert_park,2026-01-albert_park-pos-0001,ALB,Williams,2,2,-1.0,opening,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0104,HAD,Red Bull Racing,15,15,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0105,HAD,Red Bull Racing,17,17,2.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0106,HAD,Red Bull Racing,18,18,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0107,HAD,Red Bull Racing,19,19,-5.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0108,HAD,Red Bull Racing,20,20,-3.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0109,HAD,Red Bull Racing,21,21,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0110,HAD,Red Bull Racing,22,22,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0111,HAD,Red Bull Racing,28,28,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0112,HAD,Red Bull Racing,31,31,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0113,HAD,Red Bull Racing,32,32,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0114,HAD,Red Bull Racing,37,37,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0115,HAD,Red Bull Racing,38,38,-1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0116,HAD,Red Bull Racing,43,43,-1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0117,HAD,Red Bull Racing,55,55,1.0,closing,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0118,HAD,Red Bull Racing,56,56,1.0,closing,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0119,HAM,Ferrari,13,13,-1.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0120,HAM,Ferrari,14,14,-3.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0121,HAM,Ferrari,15,15,2.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0122,HAM,Ferrari,16,16,-1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0123,HAM,Ferrari,17,17,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0124,HAM,Ferrari,19,19,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0125,HAM,Ferrari,23,23,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0126,HAM,Ferrari,30,30,-2.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0127,HAM,Ferrari,31,31,-1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0128,HAM,Ferrari,32,32,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0129,HAM,Ferrari,37,37,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0130,HAM,Ferrari,42,42,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0131,HAM,Ferrari,54,54,1.0,closing,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0132,HAM,Ferrari,56,56,1.0,closing,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0133,HAM,Ferrari,57,57,-1.0,closing,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0134,HAM,Ferrari,58,58,-1.0,closing,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0135,HUL,Audi,17,17,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0136,HUL,Audi,20,20,-2.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0137,HUL,Audi,26,26,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0138,HUL,Audi,30,30,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0139,HUL,Audi,40,40,-1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0140,HUL,Audi,56,56,1.0,closing,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0141,HUL,Audi,59,59,1.0,closing,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0142,HUL,Audi,63,63,1.0,closing,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0143,LAW,Racing Bulls,14,14,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0144,LAW,Racing Bulls,16,16,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0145,LAW,Racing Bulls,20,20,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0146,LAW,Racing Bulls,21,21,-1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0147,LAW,Racing Bulls,22,22,-3.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0148,LAW,Racing Bulls,24,24,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0149,LAW,Racing Bulls,29,29,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0150,LAW,Racing Bulls,43,43,-2.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0151,LAW,Racing Bulls,56,56,1.0,closing,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0152,LAW,Racing Bulls,59,59,1.0,closing,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0153,LAW,Racing Bulls,62,62,1.0,closing,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0154,LEC,Ferrari,13,13,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0155,LEC,Ferrari,14,14,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0156,LEC,Ferrari,16,16,-1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0157,LEC,Ferrari,17,17,-3.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0158,LEC,Ferrari,19,19,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0159,LEC,Ferrari,23,23,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0160,LEC,Ferrari,30,30,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0161,LEC,Ferrari,34,34,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0162,LEC,Ferrari,36,36,-1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0163,LEC,Ferrari,37,37,-3.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0164,LEC,Ferrari,38,38,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0165,LEC,Ferrari,54,54,1.0,closing,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0166,LEC,Ferrari,56,56,1.0,closing,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0167,LEC,Ferrari,57,57,-1.0,closing,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0168,LIN,Racing Bulls,18,18,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0169,LIN,Racing Bulls,20,20,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0170,LIN,Racing Bulls,21,21,-3.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0171,LIN,Racing Bulls,25,25,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0172,LIN,Racing Bulls,30,30,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0173,LIN,Racing Bulls,43,43,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0174,LIN,Racing Bulls,56,56,1.0,closing,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0175,LIN,Racing Bulls,62,62,-1.0,closing,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0176,LIN,Racing Bulls,63,63,-1.0,closing,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0177,NOR,McLaren,16,16,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0178,NOR,McLaren,18,18,-3.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0179,NOR,McLaren,19,19,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0180,NOR,McLaren,23,23,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0181,NOR,McLaren,33,33,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0182,NOR,McLaren,40,40,-2.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0183,NOR,McLaren,42,42,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0184,NOR,McLaren,46,46,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0185,OCO,Haas F1 Team,9,9,-1.0,opening,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0186,OCO,Haas F1 Team,14,14,-1.0,opening,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0187,OCO,Haas F1 Team,18,18,-6.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0188,OCO,Haas F1 Team,19,19,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0189,OCO,Haas F1 Team,23,23,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0190,OCO,Haas F1 Team,26,26,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0191,OCO,Haas F1 Team,35,35,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0192,OCO,Haas F1 Team,36,36,-4.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-11-hungaroring,2026-11-hungaroring-pos-0193,OCO,Haas F1 Team,39,39,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0194,OCO,Haas F1 Team,41,41,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0195,OCO,Haas F1 Team,44,44,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0196,OCO,Haas F1 Team,56,56,1.0,closing,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-11-hungaroring,2026-11-hungaroring-pos-0197,PER,Cadillac,9,9,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
